pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct,file,method,tissue,trait,treatment
0,0.307302790813303,0,0.307302790813303,0,0.05,77,res.fixed.pcut_sum_T144_stdN_ts_GRoot.csv,res.fixed,GRoot,T144_stdN,stdN
0.0746334223370459,0.108715114091137,0.00811378102438395,0.0888819235868268,2,0.05,20,res.fixed.pcut_sum_T144_stdN_ts_GShoot.csv,res.fixed,GShoot,T144_stdN,stdN
0,0.21991293879449,0,0.21991293879449,0,0.05,29,res.fixed.pcut_sum_T144_stdN_ts_Kern.csv,res.fixed,Kern,T144_stdN,stdN
0,0.305036378588477,0,0.305036378588477,0,0.05,59,res.fixed.pcut_sum_T144_stdN_ts_L3Base.csv,res.fixed,L3Base,T144_stdN,stdN
0.0887496698201824,0.320145912101103,0.028412843993254,0.246182302517018,2,0.05,64,res.fixed.pcut_sum_T144_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T144_stdN,stdN
0,0.219608140922737,0,0.219608140922737,0,0.05,10,res.fixed.pcut_sum_T144_stdN_ts_LMAD.csv,res.fixed,LMAD,T144_stdN,stdN
0,0.203400343232004,0,0.203400343232004,0,0.05,71,res.fixed.pcut_sum_T144_stdN_ts_LMAN.csv,res.fixed,LMAN,T144_stdN,stdN
0.0511715709358388,1.96754616741966,0.100682428275653,1.74314021931963,1,0.05,13,res.fixed.pcut_sum_T145_lowN_ts_GRoot.csv,res.fixed,GRoot,T145_lowN,lowN
0,4.34450938188023,0,4.34450938188023,0,0.05,33,res.fixed.pcut_sum_T145_lowN_ts_GShoot.csv,res.fixed,GShoot,T145_lowN,lowN
0,0.710590056595924,0,0.710590056595924,0,0.05,9,res.fixed.pcut_sum_T145_lowN_ts_Kern.csv,res.fixed,Kern,T145_lowN,lowN
0.154950581764813,7.31249731451327,1.13307571303747,3.74483660461525,5,0.05,70,res.fixed.pcut_sum_T145_lowN_ts_L3Base.csv,res.fixed,L3Base,T145_lowN,lowN
0.088731846500431,2.15495771704219,0.191213377363506,1.84487156622457,2,0.05,18,res.fixed.pcut_sum_T145_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T145_lowN,lowN
0,0.0541256260999226,0,0.0541256260999226,0,0.05,3,res.fixed.pcut_sum_T145_lowN_ts_LMAD.csv,res.fixed,LMAD,T145_lowN,lowN
0,6.05012736524883,0,6.05012736524883,0,0.05,81,res.fixed.pcut_sum_T145_lowN_ts_LMAN.csv,res.fixed,LMAN,T145_lowN,lowN
0,3.886584124533,0,3.886584124533,0,0.05,25,res.fixed.pcut_sum_T145_stdN_ts_GRoot.csv,res.fixed,GRoot,T145_stdN,stdN
0,4.1265854980436,0,4.1265854980436,0,0.05,27,res.fixed.pcut_sum_T145_stdN_ts_GShoot.csv,res.fixed,GShoot,T145_stdN,stdN
0,1.21750547416757,0,1.21750547416757,0,0.05,12,res.fixed.pcut_sum_T145_stdN_ts_Kern.csv,res.fixed,Kern,T145_stdN,stdN
0,3.56464327770459,0,3.56464327770459,0,0.05,31,res.fixed.pcut_sum_T145_stdN_ts_L3Base.csv,res.fixed,L3Base,T145_stdN,stdN
0.17063149848146,1.7482843835044,0.298312384129091,1.41309124308033,3,0.05,21,res.fixed.pcut_sum_T145_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T145_stdN,stdN
0,2.6108821741708,0,2.6108821741708,0,0.05,47,res.fixed.pcut_sum_T145_stdN_ts_LMAD.csv,res.fixed,LMAD,T145_stdN,stdN
0,3.31853888365979,0,3.31853888365979,0,0.05,13,res.fixed.pcut_sum_T145_stdN_ts_LMAN.csv,res.fixed,LMAN,T145_stdN,stdN
0.0986998047197321,0.0333767170352982,0.00329427545356969,0.0285368070987181,1,0.05,46,res.fixed.pcut_sum_T146_lowN_ts_GRoot.csv,res.fixed,GRoot,T146_lowN,lowN
0,0.0374359913505888,0,0.0374359913505888,0,0.05,25,res.fixed.pcut_sum_T146_lowN_ts_GShoot.csv,res.fixed,GShoot,T146_lowN,lowN
0,0.0124280253583136,0,0.0124280253583136,0,0.05,34,res.fixed.pcut_sum_T146_lowN_ts_Kern.csv,res.fixed,Kern,T146_lowN,lowN
0.11726444131224,0.0398370456117992,0.00467146889719785,0.0363034952622205,1,0.05,71,res.fixed.pcut_sum_T146_lowN_ts_L3Base.csv,res.fixed,L3Base,T146_lowN,lowN
0,0.0277107428084894,0,0.0277107428084894,0,0.05,15,res.fixed.pcut_sum_T146_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T146_lowN,lowN
0,0.00844585858355808,0,0.00844585858355808,0,0.05,12,res.fixed.pcut_sum_T146_lowN_ts_LMAD.csv,res.fixed,LMAD,T146_lowN,lowN
0,0.0230944231873544,0,0.0230944231873544,0,0.05,11,res.fixed.pcut_sum_T146_lowN_ts_LMAN.csv,res.fixed,LMAN,T146_lowN,lowN
0,0.235286206249332,0,0.235286206249332,0,0.05,72,res.fixed.pcut_sum_T146_stdN_ts_GRoot.csv,res.fixed,GRoot,T146_stdN,stdN
0,0.144259186155654,0,0.144259186155654,0,0.05,10,res.fixed.pcut_sum_T146_stdN_ts_GShoot.csv,res.fixed,GShoot,T146_stdN,stdN
0,0.0718622576113821,0,0.0718622576113821,0,0.05,8,res.fixed.pcut_sum_T146_stdN_ts_Kern.csv,res.fixed,Kern,T146_stdN,stdN
0,0.133477425354708,0,0.133477425354708,0,0.05,14,res.fixed.pcut_sum_T146_stdN_ts_L3Base.csv,res.fixed,L3Base,T146_stdN,stdN
0,0.114866151065369,0,0.114866151065369,0,0.05,15,res.fixed.pcut_sum_T146_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T146_stdN,stdN
0,0.152201639914796,0,0.152201639914796,0,0.05,14,res.fixed.pcut_sum_T146_stdN_ts_LMAD.csv,res.fixed,LMAD,T146_stdN,stdN
0.723283451371547,0.06639966965463,0.0480257822377313,0.0122430842717056,1,0.05,1,res.fixed.pcut_sum_T146_stdN_ts_LMAN.csv,res.fixed,LMAN,T146_stdN,stdN
0,30.9728082688966,0,30.9728082688966,0,0.05,18,res.fixed.pcut_sum_T147_lowN_ts_GRoot.csv,res.fixed,GRoot,T147_lowN,lowN
0,2.32322098187181,0,2.32322098187181,0,0.05,3,res.fixed.pcut_sum_T147_lowN_ts_GShoot.csv,res.fixed,GShoot,T147_lowN,lowN
0,23.5510125860196,0,23.5510125860196,0,0.05,8,res.fixed.pcut_sum_T147_lowN_ts_Kern.csv,res.fixed,Kern,T147_lowN,lowN
1,15.1511677075347,15.1511677075347,0,2,0.05,0,res.fixed.pcut_sum_T147_lowN_ts_L3Base.csv,res.fixed,L3Base,T147_lowN,lowN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T147_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T147_lowN,lowN
0.0441053528379688,29.4372721180512,1.29834127335395,26.6863410267028,1,0.05,52,res.fixed.pcut_sum_T147_lowN_ts_LMAD.csv,res.fixed,LMAD,T147_lowN,lowN
0,18.0560050240162,0,18.0560050240162,0,0.05,17,res.fixed.pcut_sum_T147_lowN_ts_LMAN.csv,res.fixed,LMAN,T147_lowN,lowN
0.0436754552908406,8.35319576764498,0.364829628285417,7.45114293268056,1,0.05,6,res.fixed.pcut_sum_T147_stdN_ts_GRoot.csv,res.fixed,GRoot,T147_stdN,stdN
0,7.24033023120857,0,7.24033023120857,0,0.05,11,res.fixed.pcut_sum_T147_stdN_ts_GShoot.csv,res.fixed,GShoot,T147_stdN,stdN
0.0409406968314319,11.1093722847747,0.454825442698471,9.86288836476428,1,0.05,17,res.fixed.pcut_sum_T147_stdN_ts_Kern.csv,res.fixed,Kern,T147_stdN,stdN
0.0388218117805369,12.6778882757013,0.492178592413953,11.7808606935656,2,0.05,21,res.fixed.pcut_sum_T147_stdN_ts_L3Base.csv,res.fixed,L3Base,T147_stdN,stdN
0.111932959501576,18.252685998341,2.04307716264728,17.3594977333967,1,0.05,65,res.fixed.pcut_sum_T147_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T147_stdN,stdN
0,15.3581902861863,0,15.3581902861863,0,0.05,46,res.fixed.pcut_sum_T147_stdN_ts_LMAD.csv,res.fixed,LMAD,T147_stdN,stdN
0.00709709542186223,19.2786607061066,0.136822494636945,18.9779415163041,1,0.05,40,res.fixed.pcut_sum_T147_stdN_ts_LMAN.csv,res.fixed,LMAN,T147_stdN,stdN
0.0198668861208392,1.466773423329e-17,2.91402205663507e-19,1.33675317047962e-17,2,0.05,56,res.fixed.pcut_sum_T148_lowN_ts_GRoot.csv,res.fixed,GRoot,T148_lowN,lowN
0.0515019224660841,5.81861781456437e-18,2.9967000354547e-19,5.12702643039787e-18,2,0.05,15,res.fixed.pcut_sum_T148_lowN_ts_GShoot.csv,res.fixed,GShoot,T148_lowN,lowN
0,4.16302910617857e-17,0,4.16302910617857e-17,0,0.05,67,res.fixed.pcut_sum_T148_lowN_ts_Kern.csv,res.fixed,Kern,T148_lowN,lowN
0,3.06294790275419e-17,0,3.06294790275419e-17,0,0.05,57,res.fixed.pcut_sum_T148_lowN_ts_L3Base.csv,res.fixed,L3Base,T148_lowN,lowN
0,3.29161822208998e-17,0,3.29161822208998e-17,0,0.05,27,res.fixed.pcut_sum_T148_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T148_lowN,lowN
0,1.823226691483e-18,0,1.823226691483e-18,0,0.05,15,res.fixed.pcut_sum_T148_lowN_ts_LMAD.csv,res.fixed,LMAD,T148_lowN,lowN
0.119786371030394,1.08999960501103e-17,1.30567097108835e-18,6.2506226638884e-18,1,0.05,27,res.fixed.pcut_sum_T148_lowN_ts_LMAN.csv,res.fixed,LMAN,T148_lowN,lowN
0,0.0134348289754353,0,0.0134348289754353,0,0.05,13,res.fixed.pcut_sum_T148_stdN_ts_GRoot.csv,res.fixed,GRoot,T148_stdN,stdN
0,0.0207386329613376,0,0.0207386329613376,0,0.05,32,res.fixed.pcut_sum_T148_stdN_ts_GShoot.csv,res.fixed,GShoot,T148_stdN,stdN
1,0.000246048807780025,0.000246048807780025,0,1,0.05,0,res.fixed.pcut_sum_T148_stdN_ts_Kern.csv,res.fixed,Kern,T148_stdN,stdN
0.277604624512712,0.0265653659623999,0.00737466844303479,0.0149489706945516,3,0.05,20,res.fixed.pcut_sum_T148_stdN_ts_L3Base.csv,res.fixed,L3Base,T148_stdN,stdN
1,0.00290704921735718,0.00290704921735718,0,4,0.05,0,res.fixed.pcut_sum_T148_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T148_stdN,stdN
0.0282455102384297,0.00437807278575768,0.000123660899694709,0.00449117698591396,1,0.05,15,res.fixed.pcut_sum_T148_stdN_ts_LMAD.csv,res.fixed,LMAD,T148_stdN,stdN
0,0.00129859070222842,0,0.00129859070222842,0,0.05,5,res.fixed.pcut_sum_T148_stdN_ts_LMAN.csv,res.fixed,LMAN,T148_stdN,stdN
0.267914254208298,0.275978963205434,0.0739386981043632,0.207930872017844,1,0.05,1,res.fixed.pcut_sum_T149_lowN_ts_GRoot.csv,res.fixed,GRoot,T149_lowN,lowN
0,1.02104869390115,0,1.02104869390115,0,0.05,32,res.fixed.pcut_sum_T149_lowN_ts_GShoot.csv,res.fixed,GShoot,T149_lowN,lowN
0,0.457626150290462,0,0.457626150290462,0,0.05,18,res.fixed.pcut_sum_T149_lowN_ts_Kern.csv,res.fixed,Kern,T149_lowN,lowN
0.028014593153569,0.93568825102538,0.0262129256710505,0.867674593176664,1,0.05,20,res.fixed.pcut_sum_T149_lowN_ts_L3Base.csv,res.fixed,L3Base,T149_lowN,lowN
0.0508611719637333,1.08248790058339,0.0550566032602323,0.937708969324013,2,0.05,16,res.fixed.pcut_sum_T149_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T149_lowN,lowN
0.0854469092183888,0.598406626572043,0.0511319966963836,0.578246537356958,1,0.05,17,res.fixed.pcut_sum_T149_lowN_ts_LMAD.csv,res.fixed,LMAD,T149_lowN,lowN
0,0.996274297924823,0,0.996274297924823,0,0.05,24,res.fixed.pcut_sum_T149_lowN_ts_LMAN.csv,res.fixed,LMAN,T149_lowN,lowN
0,0.973307600038419,0,0.973307600038419,0,0.05,25,res.fixed.pcut_sum_T149_stdN_ts_GRoot.csv,res.fixed,GRoot,T149_stdN,stdN
0,0.882680513584623,0,0.882680513584623,0,0.05,34,res.fixed.pcut_sum_T149_stdN_ts_GShoot.csv,res.fixed,GShoot,T149_stdN,stdN
0,0.718216922451568,0,0.718216922451568,0,0.05,15,res.fixed.pcut_sum_T149_stdN_ts_Kern.csv,res.fixed,Kern,T149_stdN,stdN
0,0.740109433528511,0,0.740109433528511,0,0.05,14,res.fixed.pcut_sum_T149_stdN_ts_L3Base.csv,res.fixed,L3Base,T149_stdN,stdN
0.931717085414365,0.298704713227934,0.278308284808264,0.0268318829778104,4,0.05,1,res.fixed.pcut_sum_T149_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T149_stdN,stdN
NA,0,0,0,0,0.05,0,res.fixed.pcut_sum_T149_stdN_ts_LMAD.csv,res.fixed,LMAD,T149_stdN,stdN
0,0.867753410955656,0,0.867753410955656,0,0.05,21,res.fixed.pcut_sum_T149_stdN_ts_LMAN.csv,res.fixed,LMAN,T149_stdN,stdN
0,3.78012762760128e-16,0,3.78012762760128e-16,0,0.05,41,res.fixed.pcut_sum_T15_lowN_ts_GRoot.csv,res.fixed,GRoot,T15_lowN,lowN
0,2.55062264511379e-16,0,2.55062264511379e-16,0,0.05,22,res.fixed.pcut_sum_T15_lowN_ts_GShoot.csv,res.fixed,GShoot,T15_lowN,lowN
0,1.16159790397962e-16,0,1.16159790397962e-16,0,0.05,7,res.fixed.pcut_sum_T15_lowN_ts_Kern.csv,res.fixed,Kern,T15_lowN,lowN
0.692957389425177,1.35593065551955e-16,9.39602167290399e-17,4.42748426093597e-17,3,0.05,8,res.fixed.pcut_sum_T15_lowN_ts_L3Base.csv,res.fixed,L3Base,T15_lowN,lowN
0.133995773152983,1.64097836125716e-16,2.19884164243967e-17,1.22118283556655e-16,3,0.05,17,res.fixed.pcut_sum_T15_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T15_lowN,lowN
0,2.72601179551996e-16,0,2.72601179551996e-16,0,0.05,43,res.fixed.pcut_sum_T15_lowN_ts_LMAD.csv,res.fixed,LMAD,T15_lowN,lowN
0,3.29663807271432e-16,0,3.29663807271432e-16,0,0.05,28,res.fixed.pcut_sum_T15_lowN_ts_LMAN.csv,res.fixed,LMAN,T15_lowN,lowN
0,1.27880445916477e-17,0,1.27880445916477e-17,0,0.05,19,res.fixed.pcut_sum_T15_stdN_ts_GRoot.csv,res.fixed,GRoot,T15_stdN,stdN
0,2.87752565490142e-17,0,2.87752565490142e-17,0,0.05,36,res.fixed.pcut_sum_T15_stdN_ts_GShoot.csv,res.fixed,GShoot,T15_stdN,stdN
0.00979021285753096,1.72905994367601e-17,1.69278648920186e-19,1.65871404076468e-17,1,0.05,37,res.fixed.pcut_sum_T15_stdN_ts_Kern.csv,res.fixed,Kern,T15_stdN,stdN
0.0259166240883739,1.46770974702953e-17,3.80380817846066e-19,1.41489981757122e-17,2,0.05,46,res.fixed.pcut_sum_T15_stdN_ts_L3Base.csv,res.fixed,L3Base,T15_stdN,stdN
0,2.43033315420563e-17,0,2.43033315420563e-17,0,0.05,14,res.fixed.pcut_sum_T15_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T15_stdN,stdN
0,1.99041410459354e-17,0,1.99041410459354e-17,0,0.05,20,res.fixed.pcut_sum_T15_stdN_ts_LMAD.csv,res.fixed,LMAD,T15_stdN,stdN
0,2.6991563592826e-17,0,2.6991563592826e-17,0,0.05,28,res.fixed.pcut_sum_T15_stdN_ts_LMAN.csv,res.fixed,LMAN,T15_stdN,stdN
0,1.1300508015609,0,1.1300508015609,0,0.05,10,res.fixed.pcut_sum_T150_lowN_ts_GRoot.csv,res.fixed,GRoot,T150_lowN,lowN
0.0767490288176904,0.51300780737216,0.0393728509917061,0.415632952750017,1,0.05,8,res.fixed.pcut_sum_T150_lowN_ts_GShoot.csv,res.fixed,GShoot,T150_lowN,lowN
0,1.43062525605324,0,1.43062525605324,0,0.05,14,res.fixed.pcut_sum_T150_lowN_ts_Kern.csv,res.fixed,Kern,T150_lowN,lowN
0.0373226061730954,0.915980859279402,0.0341867928729787,0.847646614151834,1,0.05,28,res.fixed.pcut_sum_T150_lowN_ts_L3Base.csv,res.fixed,L3Base,T150_lowN,lowN
0.0314088115794099,0.852945918303225,0.0267900176354127,0.775307662552751,1,0.05,9,res.fixed.pcut_sum_T150_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T150_lowN,lowN
0,1.37637692724939,0,1.37637692724939,0,0.05,24,res.fixed.pcut_sum_T150_lowN_ts_LMAD.csv,res.fixed,LMAD,T150_lowN,lowN
0,1.21317007914035,0,1.21317007914035,0,0.05,19,res.fixed.pcut_sum_T150_lowN_ts_LMAN.csv,res.fixed,LMAN,T150_lowN,lowN
0,2.34980575979471,0,2.34980575979471,0,0.05,44,res.fixed.pcut_sum_T150_stdN_ts_GRoot.csv,res.fixed,GRoot,T150_stdN,stdN
0,1.88008698704884,0,1.88008698704884,0,0.05,19,res.fixed.pcut_sum_T150_stdN_ts_GShoot.csv,res.fixed,GShoot,T150_stdN,stdN
0,1.60881782823855,0,1.60881782823855,0,0.05,13,res.fixed.pcut_sum_T150_stdN_ts_Kern.csv,res.fixed,Kern,T150_stdN,stdN
0,2.19439461460098,0,2.19439461460098,0,0.05,47,res.fixed.pcut_sum_T150_stdN_ts_L3Base.csv,res.fixed,L3Base,T150_stdN,stdN
0.0105894537683066,1.92902210404717,0.0204272903888491,1.84166539818397,1,0.05,42,res.fixed.pcut_sum_T150_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T150_stdN,stdN
0,0.600625455884378,0,0.600625455884378,0,0.05,13,res.fixed.pcut_sum_T150_stdN_ts_LMAD.csv,res.fixed,LMAD,T150_stdN,stdN
0.0779577942908371,0.962024712327903,0.0749973246263603,0.833822994127566,1,0.05,8,res.fixed.pcut_sum_T150_stdN_ts_LMAN.csv,res.fixed,LMAN,T150_stdN,stdN
0.0550276430672803,2.77130695909183e-14,1.52498490174775e-15,2.55378014280034e-14,1,0.05,11,res.fixed.pcut_sum_T16_lowN_ts_GRoot.csv,res.fixed,GRoot,T16_lowN,lowN
0,3.86056978396219e-14,0,3.86056978396219e-14,0,0.05,18,res.fixed.pcut_sum_T16_lowN_ts_GShoot.csv,res.fixed,GShoot,T16_lowN,lowN
0,2.86411671496202e-14,0,2.86411671496202e-14,0,0.05,17,res.fixed.pcut_sum_T16_lowN_ts_Kern.csv,res.fixed,Kern,T16_lowN,lowN
0,1.92649288747152e-14,0,1.92649288747152e-14,0,0.05,9,res.fixed.pcut_sum_T16_lowN_ts_L3Base.csv,res.fixed,L3Base,T16_lowN,lowN
0.175239754716783,1.27829487679516e-14,2.24008080665304e-15,8.00537328581953e-15,2,0.05,4,res.fixed.pcut_sum_T16_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T16_lowN,lowN
0,2.49153296799231e-14,0,2.49153296799231e-14,0,0.05,10,res.fixed.pcut_sum_T16_lowN_ts_LMAD.csv,res.fixed,LMAD,T16_lowN,lowN
0,3.82936435388263e-14,0,3.82936435388263e-14,0,0.05,20,res.fixed.pcut_sum_T16_lowN_ts_LMAN.csv,res.fixed,LMAN,T16_lowN,lowN
0,1.08625605779245,0,1.08625605779245,0,0.05,20,res.fixed.pcut_sum_T16_stdN_ts_GRoot.csv,res.fixed,GRoot,T16_stdN,stdN
0,0.856099621213548,0,0.856099621213548,0,0.05,23,res.fixed.pcut_sum_T16_stdN_ts_GShoot.csv,res.fixed,GShoot,T16_stdN,stdN
0,1.15404875021105,0,1.15404875021105,0,0.05,20,res.fixed.pcut_sum_T16_stdN_ts_Kern.csv,res.fixed,Kern,T16_stdN,stdN
0,0.935065628807532,0,0.935065628807532,0,0.05,21,res.fixed.pcut_sum_T16_stdN_ts_L3Base.csv,res.fixed,L3Base,T16_stdN,stdN
0,1.31161402318418,0,1.31161402318418,0,0.05,34,res.fixed.pcut_sum_T16_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T16_stdN,stdN
0,1.19223672975246,0,1.19223672975246,0,0.05,59,res.fixed.pcut_sum_T16_stdN_ts_LMAD.csv,res.fixed,LMAD,T16_stdN,stdN
0.0227883985426169,1.05449335002053,0.0240302147208071,1.01881630849129,1,0.05,12,res.fixed.pcut_sum_T16_stdN_ts_LMAN.csv,res.fixed,LMAN,T16_stdN,stdN
0,0.678769234624228,0,0.678769234624228,0,0.05,20,res.fixed.pcut_sum_T17_lowN_ts_GRoot.csv,res.fixed,GRoot,T17_lowN,lowN
0,1.54939151143453,0,1.54939151143453,0,0.05,16,res.fixed.pcut_sum_T17_lowN_ts_GShoot.csv,res.fixed,GShoot,T17_lowN,lowN
0,2.52390448001458,0,2.52390448001458,0,0.05,65,res.fixed.pcut_sum_T17_lowN_ts_Kern.csv,res.fixed,Kern,T17_lowN,lowN
0,2.56296629937631,0,2.56296629937631,0,0.05,58,res.fixed.pcut_sum_T17_lowN_ts_L3Base.csv,res.fixed,L3Base,T17_lowN,lowN
0.0675430061975337,0.720597439833773,0.0486713173446194,0.70311956893946,1,0.05,5,res.fixed.pcut_sum_T17_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T17_lowN,lowN
0,1.38961450127946,0,1.38961450127946,0,0.05,19,res.fixed.pcut_sum_T17_lowN_ts_LMAD.csv,res.fixed,LMAD,T17_lowN,lowN
0,0.604768697914117,0,0.604768697914117,0,0.05,8,res.fixed.pcut_sum_T17_lowN_ts_LMAN.csv,res.fixed,LMAN,T17_lowN,lowN
0,3.91891440818783,0,3.91891440818783,0,0.05,16,res.fixed.pcut_sum_T17_stdN_ts_GRoot.csv,res.fixed,GRoot,T17_stdN,stdN
0,4.69900642081208,0,4.69900642081208,0,0.05,26,res.fixed.pcut_sum_T17_stdN_ts_GShoot.csv,res.fixed,GShoot,T17_stdN,stdN
0,4.38044991274897,0,4.38044991274897,0,0.05,26,res.fixed.pcut_sum_T17_stdN_ts_Kern.csv,res.fixed,Kern,T17_stdN,stdN
0.0271758478110725,3.40684045327584,0.0925837776748294,3.0559552599422,1,0.05,18,res.fixed.pcut_sum_T17_stdN_ts_L3Base.csv,res.fixed,L3Base,T17_stdN,stdN
0.164635001192457,5.12415218178677,0.843614800558794,3.95022711877452,1,0.05,21,res.fixed.pcut_sum_T17_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T17_stdN,stdN
0.0218683619701791,2.73691725730988,0.0598518972652822,2.47124573139553,1,0.05,12,res.fixed.pcut_sum_T17_stdN_ts_LMAD.csv,res.fixed,LMAD,T17_stdN,stdN
0.00833620828468522,4.47167811068562,0.037276840112743,4.49688246572107,1,0.05,39,res.fixed.pcut_sum_T17_stdN_ts_LMAN.csv,res.fixed,LMAN,T17_stdN,stdN
0.0500475929562025,0.204682279943765,0.010243855431973,0.173548728189429,1,0.05,12,res.fixed.pcut_sum_T18_lowN_ts_GRoot.csv,res.fixed,GRoot,T18_lowN,lowN
0,0.201607039652462,0,0.201607039652462,0,0.05,26,res.fixed.pcut_sum_T18_lowN_ts_GShoot.csv,res.fixed,GShoot,T18_lowN,lowN
0.402024877879456,0.0293535599628916,0.0118008613594088,0.016180759631841,1,0.05,2,res.fixed.pcut_sum_T18_lowN_ts_Kern.csv,res.fixed,Kern,T18_lowN,lowN
0.860737272004681,0.048143733444918,0.0414391057894992,0.00207476107782589,6,0.05,1,res.fixed.pcut_sum_T18_lowN_ts_L3Base.csv,res.fixed,L3Base,T18_lowN,lowN
0.428559242129387,0.0199553789325442,0.00855206207173587,0.0103208049143137,2,0.05,5,res.fixed.pcut_sum_T18_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T18_lowN,lowN
0,0.105790776196292,0,0.105790776196292,0,0.05,24,res.fixed.pcut_sum_T18_lowN_ts_LMAD.csv,res.fixed,LMAD,T18_lowN,lowN
0,0.27427983380311,0,0.27427983380311,0,0.05,17,res.fixed.pcut_sum_T18_lowN_ts_LMAN.csv,res.fixed,LMAN,T18_lowN,lowN
0,0.112128726840255,0,0.112128726840255,0,0.05,46,res.fixed.pcut_sum_T18_stdN_ts_GRoot.csv,res.fixed,GRoot,T18_stdN,stdN
0,0.11647950771119,0,0.11647950771119,0,0.05,28,res.fixed.pcut_sum_T18_stdN_ts_GShoot.csv,res.fixed,GShoot,T18_stdN,stdN
0,0.0812007759292507,0,0.0812007759292507,0,0.05,44,res.fixed.pcut_sum_T18_stdN_ts_Kern.csv,res.fixed,Kern,T18_stdN,stdN
0.289505946465099,0.0889028334352881,0.0257378989371122,0.0508131743293566,4,0.05,13,res.fixed.pcut_sum_T18_stdN_ts_L3Base.csv,res.fixed,L3Base,T18_stdN,stdN
0.105134822170631,0.143256036786289,0.0150611979523959,0.120245308315875,2,0.05,63,res.fixed.pcut_sum_T18_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T18_stdN,stdN
0,0.0843774625033023,0,0.0843774625033023,0,0.05,48,res.fixed.pcut_sum_T18_stdN_ts_LMAD.csv,res.fixed,LMAD,T18_stdN,stdN
1,0.00179971812983614,0.00179971812983614,0,1,0.05,0,res.fixed.pcut_sum_T18_stdN_ts_LMAN.csv,res.fixed,LMAN,T18_stdN,stdN
0,0.0861081020250501,0,0.0861081020250501,0,0.05,26,res.fixed.pcut_sum_T19_lowN_ts_GRoot.csv,res.fixed,GRoot,T19_lowN,lowN
0,0.23772283155314,0,0.23772283155314,0,0.05,23,res.fixed.pcut_sum_T19_lowN_ts_GShoot.csv,res.fixed,GShoot,T19_lowN,lowN
0,0.225947001464131,0,0.225947001464131,0,0.05,60,res.fixed.pcut_sum_T19_lowN_ts_Kern.csv,res.fixed,Kern,T19_lowN,lowN
0,0.253803219195174,0,0.253803219195174,0,0.05,35,res.fixed.pcut_sum_T19_lowN_ts_L3Base.csv,res.fixed,L3Base,T19_lowN,lowN
0,0.240728117458633,0,0.240728117458633,0,0.05,67,res.fixed.pcut_sum_T19_lowN_ts_L3Tip.csv,res.fixed,L3Tip,T19_lowN,lowN
0,0.191241078388906,0,0.191241078388906,0,0.05,30,res.fixed.pcut_sum_T19_lowN_ts_LMAD.csv,res.fixed,LMAD,T19_lowN,lowN
0.00563448418358527,0.233399033910532,0.00131508316503297,0.233545465670693,1,0.05,29,res.fixed.pcut_sum_T19_lowN_ts_LMAN.csv,res.fixed,LMAN,T19_lowN,lowN
0.0388553387543295,1.76150090821399,0.0684437145047137,1.57256749330932,1,0.05,22,res.fixed.pcut_sum_T19_stdN_ts_GRoot.csv,res.fixed,GRoot,T19_stdN,stdN
0,1.41670992102106,0,1.41670992102106,0,0.05,14,res.fixed.pcut_sum_T19_stdN_ts_GShoot.csv,res.fixed,GShoot,T19_stdN,stdN
0.0110952090352166,2.53655694176535,0.0281436294986163,2.47172310930663,1,0.05,44,res.fixed.pcut_sum_T19_stdN_ts_Kern.csv,res.fixed,Kern,T19_stdN,stdN
0,2.34859347425639,0,2.34859347425639,0,0.05,11,res.fixed.pcut_sum_T19_stdN_ts_L3Base.csv,res.fixed,L3Base,T19_stdN,stdN
0.188960572210176,3.79801303595569,0.717674716535893,2.89231569274444,2,0.05,23,res.fixed.pcut_sum_T19_stdN_ts_L3Tip.csv,res.fixed,L3Tip,T19_stdN,stdN
0,3.15834641315693,0,3.15834641315693,0,0.05,51,res.fixed.pcut_sum_T19_stdN_ts_LMAD.csv,res.fixed,LMAD,T19_stdN,stdN
0,2.94648777335552,0,2.94648777335552,0,0.05,57,res.fixed.pcut_sum_T19_stdN_ts_LMAN.csv,res.fixed,LMAN,T19_stdN,stdN
