Mean,SD,par,file,trait
560.452026,549.989868,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
1e-06,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
0.145672,0.839353,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
0.000474,0.000101,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
7.2e-05,8.9e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
0.132195,0.161111,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001749.parRes,asv_001749
0.000652,0.000624,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
543.117676,520.628845,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
4e-06,6e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
0.214001,0.89938,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
0.005304,0.000813,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
0.000415,0.000622,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
0.07264,0.107798,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001772.parRes,asv_001772
5e-06,3e-06,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
3.23235,0.540984,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
1.906781,0.35032,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
0,0,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
0,0,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
0.437856,0.048821,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001806.parRes,asv_001806
4.6e-05,2.1e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
37.492275,15.928824,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
4.2e-05,8.2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
-1.876899,0.293354,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
0.005805,0.002479,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
0.019954,0.002839,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
0.774115,0.096563,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001834.parRes,asv_001834
0.000649,0.000675,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
540.614319,563.092285,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
1e-06,2e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
0.223679,0.910137,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
0.002658,0.000386,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
0.000142,0.000279,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
0.050823,0.099354,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001840.parRes,asv_001840
0.000625,0.000611,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
521.178223,509.908905,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
5e-06,7e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
0.305877,0.841664,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
0.009985,0.001151,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
0.00037,0.000581,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
0.035762,0.055451,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001875.parRes,asv_001875
3.8e-05,1.3e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
30.667576,8.913979,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
-1.610459,0.309694,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
6e-06,3e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
3.1e-05,4e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
0.845649,0.089362,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001888.parRes,asv_001888
4e-05,1e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
32.39175,5.559018,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
9.6e-05,0.000107,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
-1.90996,0.2148,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
0.004496,0.001388,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
0.071553,0.002837,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
0.94084,0.018277,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_001978.parRes,asv_001978
0.000626,0.000603,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
521.541199,503.372009,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
-0.180769,0.882475,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
0.000187,4.9e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
4.1e-05,4.6e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
0.179275,0.200577,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002166.parRes,asv_002166
0.000634,0.000617,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
527.981262,515.387085,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
4e-06,6e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
0.218381,0.82197,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
0.006281,0.000907,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
0.000404,0.000655,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
0.06046,0.097186,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002172.parRes,asv_002172
0.000603,0.000605,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
502.445587,504.826355,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
3e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
0.264209,0.836155,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
0.002558,0.000416,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
0.000217,0.00033,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
0.078145,0.117759,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002205.parRes,asv_002205
4e-05,1e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
32.816448,6.208237,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
0.000158,0.000208,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
-1.730916,0.248165,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
0.00461,0.001198,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
0.04906,0.002387,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
0.914028,0.022369,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002309.parRes,asv_002309
0.000128,0.000349,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
106.258026,290.747467,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
0,1e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
-1.407007,0.892581,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
9.6e-05,4.8e-05,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
0.000102,4.8e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
0.515358,0.237626,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002353.parRes,asv_002353
0.000823,0.000702,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
686.360107,585.285828,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
1e-06,2e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
0.049755,0.69943,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
0.000304,0.000107,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
0.000137,0.000104,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
0.310615,0.232325,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002354.parRes,asv_002354
0.001149,0.000898,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
958.783508,749.002563,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
1.4e-05,2e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
-0.580871,0.479588,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
0.002866,0.001401,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
0.004333,0.001452,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
0.600726,0.1935,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002358.parRes,asv_002358
3.2e-05,1.5e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
25.991325,11.036845,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
7e-06,1.6e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
-1.912933,0.34253,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
0.00103,0.000378,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
0.002504,0.000429,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
0.707794,0.107306,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002692.parRes,asv_002692
0.000577,0.000598,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
480.862488,498.634338,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
1.2e-05,1.4e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
0.41106,0.805568,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
0.011701,0.001398,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
0.000555,0.000781,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
0.04525,0.062849,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002742.parRes,asv_002742
0.000203,0.000431,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
168.390228,359.080139,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
3e-06,5e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
-1.095029,1.05537,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
0.000894,0.00033,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
0.000582,0.000327,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
0.393694,0.216169,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002743.parRes,asv_002743
4.3e-05,9e-06,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
35.219051,4.067667,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
6e-06,8e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
-1.313867,0.244266,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
2.6e-05,6e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
0.000593,1.8e-05,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
0.958029,0.010005,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002768.parRes,asv_002768
4.6e-05,9e-06,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
37.8377,4.088937,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
-1.820691,0.251432,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
4e-06,1e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
0.000154,3e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
0.977462,0.004626,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002780.parRes,asv_002780
4.9e-05,1.8e-05,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
39.510525,13.392551,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
1.1e-05,1.3e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
-1.692132,0.261785,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
0.000764,0.000586,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
0.003439,0.00062,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
0.817798,0.139914,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_002841.parRes,asv_002841
0.000733,0.000745,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
611.345581,621.56366,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
1e-06,2e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
-0.734737,0.772414,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
0.000323,0.000139,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
0.000248,0.000139,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
0.432905,0.237636,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003033.parRes,asv_003033
0.000221,0.000395,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
183.391495,329.492828,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
-1.368065,0.861073,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
4e-06,1e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
3e-06,1e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
0.391647,0.195481,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003250.parRes,asv_003250
0.000221,4e-04,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
184.024979,334.024719,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
5e-06,9e-06,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
-1.231882,1.255496,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
0.00426,0.002617,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
0.003688,0.002599,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
0.463694,0.323488,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_003343.parRes,asv_003343
0.000214,0.000399,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
177.321457,333.461487,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
4e-06,1.1e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
-1.137027,0.849777,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
0.000241,0.000191,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
0.000328,0.00019,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
0.576055,0.330135,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004447.parRes,asv_004447
0.00067,0.000679,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
558.098083,566.90448,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
0.273095,0.816608,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
2.4e-05,4e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
2e-06,3e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
0.092173,0.114317,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_004714.parRes,asv_004714
3.2e-05,8e-06,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
25.904051,4.485972,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
0,0,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
-1.981978,0.219166,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
1e-05,2e-06,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
0.000208,6e-06,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
0.955426,0.007194,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/HN/asv_014370.parRes,asv_014370
0.000666,0.000587,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
555.055298,489.547485,NnzSnp,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
4.3e-05,8.4e-05,SigmaSq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
-0.242604,0.797978,S,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
0.02673,0.008494,ResVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
0.00805,0.008073,GenVar,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
0.231624,0.229922,hsq,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000001.parRes,asv_000001
0.000518,0.000531,Pi,/common/jyanglab/shared/Gen_Xu/282_GCTB/microbe_from_Mike/LN/asv_000009.parRes,asv_000009
