ASV,stdN,lowN,total_counts,ratioN,Kingdom,Phylum,Class,Order,Family,Genus,Species,taxa,man_taxa
asv_000237,36522,52237,88759,0.6991596,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000688,13986,26432,40418,0.529131356,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_001216,9240,16278,25518,0.567637302,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000503,18148,31944,50092,0.568119209,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000604,18672,25342,44014,0.736800568,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000316,27443,42736,70179,0.642151816,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000633,29015,13697,42712,2.118347083,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_001987,11543,5449,16992,2.118370343,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_000384,28419,32749,61168,0.867782222,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella,NA,Pseudoduganella,Pseudoduganella
asv_001739,11706,7418,19124,1.578053384,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001264,12842,12052,24894,1.065549286,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_003347,7033,3419,10452,2.057034221,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_003795,7310,1872,9182,3.90491453,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002257,8825,6274,15099,1.406598661,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002188,8693,6905,15598,1.258942795,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002903,5608,6332,11940,0.885660139,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001879,9556,8293,17849,1.152297118,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,niabensis,Massilia,Massilia niabensis
asv_001089,13563,14691,28254,0.923218297,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001563,9727,11296,21023,0.861101275,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_003304,5939,4642,10581,1.279405429,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001221,15661,9799,25460,1.598224309,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000595,25701,18844,44545,1.363882403,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000406,34476,24895,59371,1.384856397,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000945,17074,14993,32067,1.138798106,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002332,8398,6273,14671,1.338753388,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001391,12648,10595,23243,1.193770647,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000664,24619,16891,41510,1.457521757,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001693,12228,7418,19646,1.648422755,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001583,10915,9970,20885,1.094784353,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001614,15302,5123,20425,2.986921726,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000782,19165,18133,37298,1.056912811,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001093,17455,10747,28202,1.624174188,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000836,23634,11699,35333,2.020172664,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001632,17422,2818,20240,6.182398864,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_001160,16427,10235,26662,1.604982902,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002912,10189,1731,11920,5.886192952,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000973,18605,12771,31376,1.456816224,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000991,25860,4786,30646,5.403259507,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_000508,26533,23411,49944,1.133356115,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia niabensis
asv_002307,8298,6519,14817,1.272894616,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_000887,18239,15604,33843,1.168866957,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001298,12901,11597,24498,1.112442873,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001211,13278,12297,25575,1.079775555,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_002184,9526,6095,15621,1.562920427,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001646,12450,7672,20122,1.62278415,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_002073,8911,7444,16355,1.197071467,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_004239,7182,1026,8208,7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001389,10068,13190,23258,0.763305534,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000996,14465,16062,30527,0.90057278,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001403,13001,10024,23025,1.296987231,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_002757,6410,6132,12542,1.045335943,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001640,10562,9605,20167,1.099635606,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_004694,6612,821,7433,8.053593179,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_000796,20783,16004,36787,1.298612847,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001684,18099,1627,19726,11.12415489,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_001096,18248,9877,28125,1.847524552,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001542,16893,4359,21252,3.875430145,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000576,26057,19348,45405,1.346754186,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000977,19054,12051,31105,1.581113601,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000758,25737,12371,38108,2.080430038,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_001665,13487,6474,19961,2.083256101,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000662,20000,21558,41558,0.927729845,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000441,28701,27093,55794,1.059351124,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_003050,10561,812,11373,13.00615764,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_001153,16026,10795,26821,1.484576193,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_000983,26769,4109,30878,6.514723777,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_000548,26263,20406,46669,1.287023424,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,varians,Massilia,Massilia varians
asv_000370,36241,26478,62719,1.368721203,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia varians
asv_003022,6388,5097,11485,1.253286247,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,violaceinigra,Massilia,Massilia violaceinigra
asv_001370,13094,10377,23471,1.261829045,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,violaceinigra,Massilia,Massilia violaceinigra
asv_002528,6354,7229,13583,0.878959745,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,violaceinigra,Massilia,Massilia violaceinigra
asv_004077,5093,3464,8557,1.470265589,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA,Massilia,Massilia violaceinigra
asv_003637,5352,4225,9577,1.266745562,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,violaceinigra,Massilia,Massilia violaceinigra
asv_000152,92443,33173,125616,2.786693998,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000117,111705,35466,147171,3.149636271,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000292,66639,7347,73986,9.070232748,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000139,92224,41976,134200,2.19706499,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000143,114469,16627,131096,6.88452517,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000092,112119,61306,173425,1.828842201,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000230,82424,9142,91566,9.015970247,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000207,75113,23252,98365,3.230388784,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000111,108238,46490,154728,2.328199613,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000164,88132,30133,118265,2.924766867,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000346,45145,20415,65560,2.211364193,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000635,36787,5903,42690,6.231915975,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000475,40412,11517,51929,3.508899887,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000451,36068,18488,54556,1.950887062,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000302,46654,26029,72683,1.792385416,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000485,36525,14818,51343,2.464907545,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000253,53969,29175,83144,1.849837189,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000270,47248,31072,78320,1.520597322,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000342,55866,10346,66212,5.399768026,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000224,55694,37769,93463,1.474595568,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000197,64632,37169,101801,1.738868412,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000276,55116,21937,77053,2.512467521,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000356,45280,18730,64010,2.417512013,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000243,56762,30015,86777,1.891121106,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000358,44398,19508,63906,2.275886816,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000168,85220,30989,116209,2.750008067,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000103,113969,47770,161739,2.385786058,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000077,129831,60278,190109,2.1538704,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000199,71517,29448,100965,2.428585982,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000193,85530,18226,103756,4.692746626,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_000121,96350,49780,146130,1.935516272,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida,Massilia,Massilia putida
asv_008144,1554,2406,3960,0.645885287,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_005775,2707,3226,5933,0.839119653,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_002894,5898,6074,11972,0.971024037,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_004118,3736,4731,8467,0.789685056,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_007810,1657,2524,4181,0.656497623,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_004271,3419,4742,8161,0.721003796,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_002587,4919,8364,13283,0.588115734,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_007014,1706,3055,4761,0.558428805,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_005114,2438,4365,6803,0.558533792,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_003527,4126,5766,9892,0.715574055,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_002584,5912,7380,13292,0.801084011,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_005382,2576,3841,6417,0.670658683,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_004259,3287,4893,8180,0.671776007,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_001834,8291,9896,18187,0.837813258,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_007078,1801,2911,4712,0.618687736,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_003400,4900,5363,10263,0.913667723,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,huttiense,Herbaspirillum,Herbaspirillum huttiense
asv_003652,7196,2343,9539,3.071276142,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA,Herbaspirillum,Herbaspirillum huttiense
asv_000124,103423,40460,143883,2.556178942,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
asv_000061,124219,87362,211581,1.421888235,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
asv_000058,120670,95741,216411,1.260379566,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
asv_000044,143275,99289,242564,1.4430098,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
asv_000033,147088,121207,268295,1.213527272,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
asv_000091,109898,65516,175414,1.677422309,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii,Ralstonia,Ralstonia pickettii
